alarm_id,timestamp,tag_id,severity,message,linked_event_id,standard_tag_id_truth
ALM-202406060055-02190,2024-06-06T00:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406060500-02191,2024-06-06T05:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406060710-02192,2024-06-06T07:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406060715-02193,2024-06-06T07:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406060800-02194,2024-06-06T08:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406061225-02195,2024-06-06T12:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406061500-02196,2024-06-06T15:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406061530-02197,2024-06-06T15:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406061635-02198,2024-06-06T16:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406062105-02199,2024-06-06T21:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406070105-02200,2024-06-07T01:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406070305-02201,2024-06-07T03:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406070400-02202,2024-06-07T04:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406070535-02203,2024-06-07T05:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406070555-02204,2024-06-07T05:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406070935-02205,2024-06-07T09:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406070945-02206,2024-06-07T09:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406071140-02207,2024-06-07T11:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406071150-02208,2024-06-07T11:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406071315-02209,2024-06-07T13:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406071410-02210,2024-06-07T14:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406071510-02211,2024-06-07T15:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406071610-02212,2024-06-07T16:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406071630-02213,2024-06-07T16:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406071635-02214,2024-06-07T16:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406071755-02215,2024-06-07T17:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406071835-02216,2024-06-07T18:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406072235-02217,2024-06-07T22:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406072330-02218,2024-06-07T23:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406080045-02219,2024-06-08T00:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406080405-02220,2024-06-08T04:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406080545-02221,2024-06-08T05:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406080720-02222,2024-06-08T07:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406080740-02223,2024-06-08T07:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406081320-02224,2024-06-08T13:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406081355-02225,2024-06-08T13:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406081955-02226,2024-06-08T19:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406082010-02227,2024-06-08T20:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406090000-02228,2024-06-09T00:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406090150-02229,2024-06-09T01:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406090200-02230,2024-06-09T02:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406090305-02231,2024-06-09T03:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406090310-02232,2024-06-09T03:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406090440-02233,2024-06-09T04:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406090635-02234,2024-06-09T06:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406090655-02235,2024-06-09T06:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406090930-02236,2024-06-09T09:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091045-02237,2024-06-09T10:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091110-02238,2024-06-09T11:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091120-02239,2024-06-09T11:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091200-02240,2024-06-09T12:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091210-02241,2024-06-09T12:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091615-02242,2024-06-09T16:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091625-02243,2024-06-09T16:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091710-02244,2024-06-09T17:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091730-02245,2024-06-09T17:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091740-02246,2024-06-09T17:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406091815-02247,2024-06-09T18:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406092025-02248,2024-06-09T20:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406092135-02249,2024-06-09T21:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406092145-02250,2024-06-09T21:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406092330-02251,2024-06-09T23:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406100105-02252,2024-06-10T01:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406100335-02253,2024-06-10T03:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406100355-02254,2024-06-10T03:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406100945-02255,2024-06-10T09:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406101040-02256,2024-06-10T10:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406101230-02257,2024-06-10T12:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406101405-02258,2024-06-10T14:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406101710-02259,2024-06-10T17:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406101720-02260,2024-06-10T17:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406101725-02261,2024-06-10T17:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406101755-02262,2024-06-10T17:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406101920-02263,2024-06-10T19:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406102030-02264,2024-06-10T20:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406102105-02265,2024-06-10T21:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406102115-02266,2024-06-10T21:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406110140-02267,2024-06-11T01:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406110310-02268,2024-06-11T03:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406110435-02269,2024-06-11T04:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406110820-02270,2024-06-11T08:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406111105-02271,2024-06-11T11:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406111210-02272,2024-06-11T12:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406111540-02273,2024-06-11T15:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406111615-02274,2024-06-11T16:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406111655-02275,2024-06-11T16:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406111745-02276,2024-06-11T17:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406111935-02277,2024-06-11T19:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406112045-02278,2024-06-11T20:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406120000-02279,2024-06-12T00:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406120010-02280,2024-06-12T00:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406120125-02281,2024-06-12T01:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406120200-02282,2024-06-12T02:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406120315-02283,2024-06-12T03:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406120325-02284,2024-06-12T03:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406120725-02285,2024-06-12T07:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406120855-02286,2024-06-12T08:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406120930-02287,2024-06-12T09:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406121100-02288,2024-06-12T11:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406121110-02289,2024-06-12T11:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406121610-02290,2024-06-12T16:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-DRAFT-20240612-18,TAG-U1-CondenserTemp_C
ALM-202406121615-02291,2024-06-12T16:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-DRAFT-20240612-18,TAG-U1-CondenserTemp_C
ALM-202406121820-02292,2024-06-12T18:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406122000-02293,2024-06-12T20:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406122115-02294,2024-06-12T21:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406122335-02295,2024-06-12T23:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406130000-02296,2024-06-13T00:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406130200-02297,2024-06-13T02:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406130240-02298,2024-06-13T02:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406130315-02299,2024-06-13T03:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406130520-02300,2024-06-13T05:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406130610-02301,2024-06-13T06:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406130715-02302,2024-06-13T07:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406130730-02303,2024-06-13T07:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406130935-02304,2024-06-13T09:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406131015-02305,2024-06-13T10:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406131425-02306,2024-06-13T14:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406131625-02307,2024-06-13T16:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406131705-02308,2024-06-13T17:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406131730-02309,2024-06-13T17:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406131940-02310,2024-06-13T19:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406132210-02311,2024-06-13T22:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406132300-02312,2024-06-13T23:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
